10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,24.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,25.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0.0,0.0,0.0
9,8,9,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,88.19,0.0,0.0,0.0
4,3,5,7,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1,21.0,0.0,0.0,0.0
9,8,9,9,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,165.0,0.0,0.0,0.0
10,10,10,10,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1,68.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,50.0,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,63.64,0.0,0.0,0.0
10,10,10,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,345.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,183.0,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,48.9,0.0,0.0,0.0
10,5,8,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,86.1,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,83.0,0.0,0.0,0.0
10,10,10,10,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,120.0,0.0,0.0,0.0
10,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,1,98.0,0.0,0.0,0.0
8,9,9,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1,38.0,0.0,0.0,0.0
9,8,10,8,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,0,0,0.0,0.0,0.0,1,29.0,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,20.0,0.0,0.0,0.0
6,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,21.89,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,21.0,0.0,0.0,0.0
9,6,9,7,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,39.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,97.9,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,26.0,0.0,0.0,0.0
8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,32.25,0.0,0.0,0.0
9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,60.0,0.0,0.0,0.0
8,3,8,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,19.95,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,35.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1,60.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,54.42,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,49.0,0.0,0.0,0.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,48.1,0.0,0.0,0.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,0.0,0.0,1,178.04,0.0,0.0,0.0
10,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,91.59,0.0,0.0,0.0
1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,68.45,0.0,0.0,0.0
10,8,10,7,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,50.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,41.95,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,1,34.27,0.0,0.0,0.0
1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,40.47,0.0,0.0,10.95
10,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,58.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,116.0,0.0,0.0,0.0
5,8,5,5,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,18.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,1,24.0,0.0,0.0,0.0
9,8,7,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0.0,0.0,0.0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,74.0,0.0,0.0,0.0
10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,49.0,0.0,0.0,0.0
9,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,94.0,0.0,0.0,0.0
10,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,39.0,0.0,0.0,0.0
1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,20.0,1,151.1,20.0,0.0,0.0
10,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,76.18,0.0,0.0,0.0
6,7,4,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0.0,0.0,0.0,1,49.1,0.0,0.0,0.0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,1,10.0,0.0,0.0,0.0
3,5,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,33.2,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,10.6,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,49.0,0.0,0.0,0.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,70.1,0.0,0.0,0.0
10,8,10,8,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7,0,0.0,0.0,0.0,1,21.0,0.0,0.0,0.0
9,5,6,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,1,128.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,15.0,0.0,0.0,0.0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,248.0,0.0,0.0,0.0
1,2,1,2,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,27.5,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,151.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,1,128.0,0.0,0.0,0.0
9,9,9,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,30.0,0.0,0.0,0.0
3,3,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,304.0,0.0,0.0,0.0
7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,47.46,0.0,28.19,43.35
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,15.0,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0.0,60.55,0.0
10,9,10,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,12.52,0.0,0.0,0.0
10,8,10,9,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1,97.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,39.0,0.0,0.0,0.0
10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,1,25.0,0.0,0.0,0.0
7,6,8,7,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0.0,0.0,0.0,1,85.8,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,40.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,95.0,0.0,0.0,0.0
8,8,8,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,44.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,43.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,25.15,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,39.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,298.0,0.0,0.0,0.0
9,9,8,9,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0.0,0.0,0.0,1,204.02,0.0,0.0,0.0
7,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,19.0,0.0,0.0,0.0
10,10,10,10,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,43.8,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,295.0,0.0,0.0,0.0
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,18,0.0,0.0,0.0,1,73.3,0.0,0.0,0.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,35.0,0.0,0.0,0.0
9,10,8,8,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1,75.0,0.0,0.0,0.0
5,6,5,5,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,14.96,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,51.0,0.0,0.0,0.0
10,9,10,9,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,57.17,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,60.0,0.0,0.0,0.0
2,5,5,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,298.0,0.0,0.0,290.77
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,45.0,0.0,0.0,0.0
9,7,10,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1,100.93,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,165.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,159.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,248.0,0.0,248.4,235.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,25.0,0.0,0.0,0.0
10,10,10,10,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,43.6,0.0,0.0,0.0
10,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1,111.0,0.0,0.0,0.0
10,9,8,9,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,0,0.0,0.0,0.0,1,59.0,0.0,0.0,0.0
10,9,10,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,50.71,0.0,0.0,0.0
9,8,9,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,60.0,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,89.45,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,1,286.45,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,139.0,0.0,0.0,0.0
6,6,6,5,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,19.0,1,318.0,19.0,318.09,328.3
10,10,10,10,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,4,1,0.0,0.0,0.0,1,44.24,0.0,0.0,0.0
1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,6,6,0,0.0,0.0,0.0,1,201.3,0.0,0.0,0.0
10,8,9,9,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,2,0,0.0,0.0,0.0,1,203.0,0.0,0.0,0.0
7,7,7,8,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,2,1,0.0,0.0,0.0,1,128.0,0.0,0.0,135.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,79.8,0.0,0.0,0.0
10,10,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,54.0,0.0,0.0,0.0
10,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,59.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,1,93.0,0.0,0.0,0.0
7,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1,141.0,0.0,0.0,0.0
9,9,9,10,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,1,171.79,0.0,0.0,0.0
9,9,10,8,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1,34.35,0.0,0.0,0.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,30,0,0.0,0.0,0.0,1,389.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,128.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0.0,0.0,0.0,1,89.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,473.0,33443.0,0.0,1,0.0,0.0,0.0,0.0
8,7,8,7,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1,40.16,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,88.0,0.0,0.0,0.0
10,8,7,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,48.0,0.0,0.0,0.0
7,9,8,10,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,10.66,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,18.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,18.0,0.0,0.0,0.0
10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,19.2,0.0,0.0,0.0
9,9,9,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,2,0,0.0,0.0,0.0,1,71.0,0.0,0.0,0.0
6,5,6,6,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,78.0,0.0,31.48,36.37
9,7,9,8,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,0.0
10,8,8,9,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,9.29,0.0,0.0,0.0
